index,label,tweet
2899,1,.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! 
498,1,Lol at the #EatenAlive show. if that's the name of the show gotta do it not quit cause the snake was hurting his arm. #goodtv  #garbage
964,1,"@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  "
2545,0,In Scotland ( the little country that's attached to the north of England) 🇬🇧❄️
2259,1,Us Looking Sexy  #MehRockingMyBluMonsoonT-shirt
3348,1,It's funny because your a fake ass bitch :) #yourAtruefriendtoher 
767,1,Look really awake and like I've made an effort today 
3691,1,Nicholas Sparks has been manipulating women to believe that guys (in reality) are as sensitive as the male characters in his books. 
2095,0,@mediumvillain @deray blacks aren't elite enough to die in hospitals remember? That's only reserved for when police are in casualties...
3410,0,WHOOO!!! GOD I LOVE MY TEAM. #dcRising #WizRockets
731,0,@chantalireland thankfully not full cold.. Just one side down. Getting the full vitamin netty pot combo blast now
396,0,I'm giving up a lot of stuff to make sure others are happy . I wonder if anyone ever look past my appearance and see what I'm feeling ??
1598,0,Why can I hear a chicken? This is Fulham for gods sake!
171,0,Sometimes i just dont understand anything|#stubborn http://t.co/nwhIEP4VWz
580,0,@timdobbsphoto Because we need an excuse to pop it open! My dream is McDonalds and Grand Cru. #ChampagneExcuses
2151,0,"My grandma tells me she made raviolis to eat.. You know I yelled back ""fuck you I don't want no ravioli nigga!!!"""
3797,1,I love how when I'm stressed my body decides to react by causing me massive pain. 
1372,1,I love waking up five minutes before I have to be at school... 
32,1,A wonderful day of starting work at 6am 
1415,1,The biggest  is that #Taliban gunned down school kids in the same country that #Malala received the Nobel prize for #Education #Ouch
3465,1,I love the hypocrisy of the holidays. 
1230,1,Whoops. Didn't know I had to live up to other people's expectations instead of mine. Let me just fix that.  #sorrynotsorry #soz
3103,1,@being_Akash_ nice to know that you give me so much importance. :)  :] @being_tiger_ n
2941,0,@LittleLizardG @DiamondMinecart your Irish fans can't wait.... Impossible to get ticket ... Boo hoo!
2222,1,work should be fun today 😒
1941,0,@chriscomben @lexpersaud it's in my Priory contract to wear those. Hugely popular with Priory Ultras #does  #count #xxx
2872,1,Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx
68,1,Decide that you want it more than you are afraid of it. -Bill Cosby|#irony
457,0,@Mhabs15 I'll bring it to work. The hoops one is a hit http://t.co/d8oY6uctMf
149,0,http://t.co/nKXYmio8V6 #AnalScreen #Exotic Exotic brunette gets her little tight butt nailed right on the office desk
2525,0,"I'm in the back chilling for now on , if I don't keep it contact with you or hit you up don't get mad I'm just on some other shit 🚶"
2221,1,It's a Christmas miracle!|| http://t.co/3X7cxklIPu
3316,0,You can have the prettiest face in the world but stretch marks will ruin it all for me.
3374,1,Yay time to clean....  so tired
96,0,Interviewed a turkey & here's what he had to say http://t.co/8fTsTAoTa1 #Thanksgiving
2655,1,I have three test and a two dance performances tomorrow!!📚📖💃💃👯  #EasyDay 
58,1,"30 years on, people still haven't got justice they deserve. #BhopalGasTragedy Yet another brilliant job done by the Americans #sarcasm"
1596,1,Off to bed can't wait to feel this hangover. |
2844,0,I am so happy that Thad (the Lead Multiplayer Designer for Hardline) followed me XD
1530,0,@NinaWmakeup  a#chance#till#January! #this is so good #you always make me#smile
597,0,And my christmas shopping is done.
441,0,#almajmoua participating in the 4th #CSR forum #lebanon #togetherwegrow -for-profit #microfinance #supporting... http://t.co/81OfgusdMC
2734,1,Love waking up early in the morning  #HockeyTournament #RefLife #Zebras
1460,1,"Good news! Thanks to the #ACA, my husbands insurance premium jumped up 971.2% in one year! Hooray!  #ThanksObama"
651,1,"Get on the work bus, driver turns his music on and the first song on is 'another day in paradise' #irony"
1590,0,People aren't as beautiful as they look #people  #beautiful #look #walk #talk #personality #love #care #share http://t.co/27TB6vdqWq
630,1,"I love seeing a guy go 50 and texting in a school zone, #soproud  #gpabdrivers"
3448,1, at its core. #trolls looking for #trolls. The second coming is soon. #itm #noagenda http://t.co/hcxDHHxc73
2779,1,"Wallahi speaking to an unbeliever is bid'a, let alone wishing him/her a happy celebration. "
2001,0,@ReedWilkerson I was tempted but I didn't want to one-up your tats with mine
3037,0,Hate them roulettes me there heavy
1004,0,morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia  #sm... http://t.co/gjXGctg7dv http://t.co/F5v62iOT02
1005,0,"@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok"
1689,1,Woke up crying because of the nightmare I had... gonna be a great day 
3337,0,Cannot wait to be home but gonna miss alot of people 👎 ah roll on the new year 👍 #sligowillbehithardagain
1106,1,Learned to play 3 string notes on the guitar #pro#idiot
315,1,Last semester I dropped a class because I had to write a 7pg paper. This semester I've had to write 5 of them 
2474,0,Are you kidding me this is unacceptable http://t.co/Z9Ij5t2DI9
2235,0,"Peshawar school massacre: Pak must know their greater enemy is terrorism, not India.#Peshawarattack"
1999,1,You're great at keeping a conversation. .
2593,1,One more reason not to shop at #Walmart. They make you feel you're not in America!  #shopping #Islam #tcot ~ http://t.co/tvOu9XoN4z
413,0,When ya mates dad starts poking you on Facebook #Cringe ????
2533,1,"Sure, let's go back to work on my day off after after just leaving four hours ago. Why not? #fb "
328,1,Don't you just love those people who won't shut up in class then hold everyone back by asking the teacher to repeat answers? #sarcasm
322,0,Sickens me that killing innocent black men & children has become such a lucrative career in America. #MikeBrown #TrayvonMartin #EricGarner
443,1,...A teen named Bud Weisser was arrested by cops for breaking into a St. Louis party store...http://t.co/AxejCevQ1e
2531,0,The most wonderful advantage of not being a ppl-pleasing daft is that there's nothing to worry about changing your perspectives(adjustments)
1393,0,The last Twolves game I was jacked for was right after the lockout in 2011 vs. OKC (Rubio's 1st game)... I wonder if I when I will again?
2846,0,@LandODaFree It's no longer political.@BarackObama is setting the stage for all out race war.That is his only way he can succeed.
1206,1,@Charlottegshore wow that's impressive...I have to force myself to go just as I will be doing later! #gymfanatic 
1620,0,Morning #monday people  long know keep working hard! #MakeSussexSafe 01273276865
1586,1,Original Content is hard to come by. -Anonymous #writingtips  #quoteoftheday
1216,0,@insidethehall @ryancorazza I keep seeing noon... Is it 1PM eastern or noon eastern? Need to plan my morning accordingly. Please advise.
2708,1,"Hiring Managers are willing to wait for 30Days for a guy who can join immediately, but cannot take a guy with 30Days notice period. "
3025,1,@nypost I should sue my parents 
2396,1,Nothing like the 24hr swing back to being a day walker to make you feel like a million bucks...  #shiftworkerlife
3087,1,Wow writing 3 reviews on 3 concerts I didn't attend is exactly what I want to be doing right now instead of sleeping 
900,0,Count Pushkin to End this fvckin night smh
2314,0,ayee love your lips  trying to sound creepy http://t.co/WKZn9VkNHp
3149,1,"@COD_WATP he offered it but he made it sure the board refused double 16m in October, all in Rangers interest "
3308,1,just another day as a lovely comcast subscriber.   #neverworks  @ComcastMike @comcast @XFINITY http://t.co/589EfOnRdB
735,1,13 voice mails at work is always lovely #not
3649,0,Can't believe it's been nearly 11months since my mum passed away 😬 miss her so much more and more everyday 💜💕
1259,0,"not that it matters, a message board thread is not an authoritative source @ILOVEBLACKMEN01 @TimOwensby"
727,1,Makes perfect sense to get mad about something that happen 4+ years ago. 
3758,1,"So far today: 1 ruined mug, I've cried twice, I've gotten 0 things on my To-Do List done and I'm 100% furious. #GoodStartToTheDay "
736,1,Sick on Christmas YAYYYY #not
539,1,"Decided I'd go to bed ""early"" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony"
1335,0,#notcies #eu Ebola leaves hundreds of thousands facing hunger in three worst-hit countries http://t.co/g79X9se31R
2556,1,"@treacle1690CCA @billyf73 good old JK landing people in trouble again, ffs William i thought you were more savvy than that "
1344,1,Now I see why this play wasn't reviewed. Because it wasn't even close.  http://t.co/jWu6lbpv5m
859,0,"EXO COMING SOON 2015||Better pray this is better with 10 members *sighs* But either way, obssessed fans would still be obssesed ._."
1324,1,I just love a chaotic school run!!!...
798,0,yeah English stop saying Jane's word
834,0,#Fears #for #female #Saudi #activist as #detention for #driving a #car is #extended http://t.co/kXKPawBJx1 via @guardian
334,1,When I'm lacking inspiration I resort to scribbling angry/pretty things. Great start to the week! #sarcasm http://t.co/5QUSrZYBqA
85,1,"If we win against Poland and Scotland, does that put us 65th in the world rankings. @YouBoysInGreen @FAIreland #Sarcasm"
2057,1,Oh yess Dean Smith is ref  on the plus side we have thompson #improved
323,0,50km into the #Rapha #festive500 and we stop off for a Coffee#1... Toes are coming back to life @willbmx
1215,0,"@hosienation I'm relaxed, and waiting for the facts to come out. But I've listened to Blaine hammer on players for doing similar before."
2316,1,@bustedcoverage @ChaseDarby6 world's greatest fans....
1284,0,Heaven knows I'm miserable now ... #TheSmiths #girl #old #ohwow #InstaSize  #a #goodmood #weirdpose http://t.co/2t8G2YsUZU
870,1,Yay for getting pink eye again!  #whyme
3484,1,MAMA - a Korean awards show that will be held in Hong Kong and will be headlined by an American artist 
2948,1,I just watched a #Fitbit commercial followed my an #IHOP commercial advertising a belgian chocolate mousse crepe. 
1020,1,@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally 
1950,0,@the_bearded_1 And when you overpay for that talent you get stuck w/ that talent. Which perpetuates the losing cycle the Cubs are in
364,0,@THEHermanCain Racism is pooled in liberal Democrats. Democrats must foment racism and division to maintain control. Divide and conquer.
2168,1,@Giants ooooo touching myself to ODB he is the greatest Giants player to ever play the game... Screw that the best player ever!! 
1854,0,Couldn't have asked for a better night.
739,0,Munching cheese like its Christmas #stiltonoverload
1424,0,BITCH WHERE THE FUCK U THINK IM GOING?????|BETTER SIT ON DOWN WITH THE REST OF THESE BITCHES WAITTNG FOR ME TO MOVE....  NEVA
3569,0,@ECU_ALUM @its_carolxo @SteveInTheCut @MikeJonesWaPo true that! We just keep giving them 💰 with no return #charity
1908,0,Angry-face #Leo #Kids #Fun #Face #Angry  http://t.co/w0MnWIGNrM
422,1,it's International Human Rights Day #irony
563,0,Do you like quality #dancemusic? Go to http://t.co/caSQNIO8Ka for some great FREE downloads #UK #NightClub> @biggrooverecord
2277,0,My FIVE days of #Christmas shared.. #infosec  #hirefriday #humor http://t.co/xim9RZWvi9
1432,0,Chenua Achebe - when things fall apart
421,1,Double standards are always a fun thing 
1933,1,i can always count on freshmen to make the library loud. THANKS 
587,0,Sailing-|×|#me #selfie #ootd  #cool  #cute #girl #tumblr #black #style #rock #punk #vsco... http://t.co/sDn3W9Kqvk
3488,1,Atheists celebrating Christmas.||
751,1,"Laborers in the San Joaquin Valley, one of the most productive farming regions in the world, suffer from food insecurity. #irony #poverty"
2110,0,Meh...i don't think I'm a suit person.|~ Neil Caffrey||#TvQuotes|#WhiteCollar
1452,0,Get Updated with Basant Rai is out! http://t.co/YKJvVSaW7O Stories via @MasculistA @subichaturvedi @BJPLucknowBJP
777,0,@BillfromBendigo You are no fun at all!
510,1,@ramzaruglia @gamergater7685 Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm
291,0,Don't #text and #drive either. http://t.co/OXybfwwWb6 http://t.co/fgOCRS5kre http://t.co/fBpsjk6yyk
1604,1,"I deff missed my mom yelling up the stairs ""chanelle wake up!!!!!!"" #lmao  #stfu jks love u cuz you'll prob see this"
2618,1,Agree with @FrankFerragine @BTtoronto some people sigh so others will hear them. My husband sighs all the time. Around me. #Curious 
3523,0,@philoliverh @nat_401 yea they keep bardgin in on stuff they dont even care for. get a hobby sjws! |also Babymetal is nice.^^
2585,1,Carphone Warehouse call centre employees are such classy people  @CPWTweets
961,1,Yay for early morning protestors!  #heavyamountsofsarcasm
2802,0,"@deepgreendesign Well since he's basically an employee of the oil & gas sector, it would make sense that he operates this way."
2922,1,I see Toledo made a good name for itself last night 
1919,0,Gotta record my favorite show Tamar&Vince season finale!!!💜
3354,0,"amazing how they are the one doing the ignoring, and think they are set free @dragon1973mm @ILOVEBLACKMEN01 @ILoveBlackMen"
775,0,Lol everyday excuse the language #relationships #men #women #irony #lotd http://t.co/XaHt7aPD93
2503,0,"@Jaketallow but if you feel like it's relevant don't worry about the word limit man, at least you're doing it"
3407,0,@sammiecurtis_ it will be weird now without the Christmas music! 🎉🎅🎶. But yay!!! HAPPY CHRISTMAS SAMMIE 😘
591,0,My prayers have been answered WE OUT
478,1,"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma http://t.co/3EAMnVETe1"
3653,0,"Maaaaan stupid instagram I went from having 300+ followers, to my cat my mom and tom from MySpace -_-..... #smh  #butstill !!!"
2348,1,Yay for no longer having a vehicle!  😔😞
2027,1,3:30am is a great time to learn the male reproductive system. with the biggest and brightest power point slides ever.  #biology
2926,1,It is so  nice knowing you have everyone's back and yet no one has mine.  
237,0,"@nacholeber @SageRosenfels18 zero place for that. when the karma train finds Raiola, I hope it has a full head of steam"
100,1,i just loveee bein short and having my sweatpants go all the way under my feet its so fun... 💩
1535,0,@lavina_khatwani @Vh1Supersonic is giving you a chance to win 10 #GoSupersonic #Goa passes. Follow them for more details. |#SuperDayLineup
3580,1,Lol at docs who don't know what they're doing.  #fuckthat
528,0,Why am I wide awake right now..😶
2238,1,"Guess its just me, brett and my mom this year. Gotta love my family! "
2837,1,Those were some great last minute substitutions @TomCrean 
3346,1,Haven't been to sleep. Feeling AWESOME. 
1642,1,father sent me down to buy ingredients cos he wanna fry some noodles up i remembered everything else but the noodles #somuchwin 
3623,1,"Yo I got ten squad members in Khajo Chris said as he tears up...|""You ain't a gang member..."" Kevin responded |#thuglife "
1444,1,@maiwaby You are freer in Bethlehem than you would be anywhere in rest of the Arab world!   much
1822,0,"@Fit_Motivator: I learned that if you want to make it bad enough, no matter how bad it is, you can make it. -Gale Sayers  #Wise"
2854,0,Women do some crazy ass shit just to be with a guy and the least they can do for her is break her heart!| all but some.
153,1,I like listening to dads truck drivers tell me about them going to the strip joint and their old lady getting mad at them over it  😂
1479,1,Eating sweets in PE 
2825,0,The power went out in Delano. #blackout in some parts.☺🎉 Still #HappyNewYear everyone. #besafe #goodnight
189,1,"She heard Him cry and His little fingers & toes were counted and Mary exclaimed ""He's PERFECT!""  Oh Mary, you so cray cray. "
473,1,I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm
3678,0,Miss skateboarding and it's not even winter yet 😔😖 #skateeverydamnday  @ Hoof Life✌️ http://t.co/DakSuvOS43
423,1,So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot
855,1,@br_radio @BR_NFL @JasonPhilCole no duh. ? Is will owners fire Goodell for it? My guess he gets a raise  #GoodellMustGo
1988,0,@OuttaHerrrrreee well I face peyton today in my one league so I hope he only has 2 TD passes and they're both to D Thomas for me lol
930,1,Can't believe @TAMU is even considering renaming the Academic Building after Perry...b/c he did so much great stuff for public educ? 
1012,1,@mrcitythinks amazeballs. #superman 
2654,1,@brad_deere it's been over a year since you tweeted. #DoinItRight  #MaybeNextYear #NewYearsResolution
3574,0,"ï""?#Depression and #Abuse are sadly a part of many people's testimonies My Monster of a secret: http://t.co/laGCC2eTH5 #DamonLeroi"
3185,0,This is what we called OTAK LETAK KAT LUTUT.|#melayu | http://t.co/wPCuJxXhtk
2604,0,"Join @ThuggMiss PromoTeam's Official Fan List and receive news, events, and more! http://t.co/1x49E5zITi"
2101,0,Really don't wanna get ahead of myself but I can see the light at the end of the tunnel now #Rangers
2539,1,"@RichardDawkins Accusations on twitter shouldn't count, though I've heard tales of talk that it will replace the grad jury sys here "
3724,0,Need a two hour long hug insecure
462,1,Oh how I love working in Baltimore #not
719,1,My favorite part of dislocating my shoulder is now being able to feel it roll  around in the socket 
123,1,Waking up with your cat attacking your hand is always delightful..... #not
2727,1,Absolutely appalling service once again from @FGW Can't wait for the rise in fares next month  #excuses #joke
1717,0,If I believed in that sort of thing I should be canonized #selfpraise
3086,1,"Final at 7am, I'm ready "
1392,0,It scares me when I think about what things will be like a year from now! #2015
1009,0,@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is  Important Taking Part & Having Fun Is What Matter's :-)
2847,0,"Salt n Peppa's Geico commercial is literally the best, ever. Only one that beats it is Hump Day."
3048,1,"Race 5 at Sandown dogs tonight sponsored by ""Dandenong Budgie Club"" |Hope that's a joke.|Love a seat at that table  #nerds #getalife"
304,0,"@TheView,@WhoopiGoldberg, women say 1 man asltd them, y so long 2 say sumtin? & the young 1s, where the parents? Hotel wit grn ass man? Smh"
1276,0,Festive #ff to @titaniumaccount @RightmoveAddict @aroundthehouses @BCTLC @TheJamHouse @IAB_Bham @BrumChamber @jackiedeburca @Brumstew
1365,1,@kirsch71 @united I hope that all those people who missed connecting flights take joy in this wonderful experience.  #sorrynotsorry
1830,0,My dream is to celebrate Christmas with you 😍
1970,0,@Arlo2121 @BillBruno @AtomicDeke @ftwpodcast @followthatband @joeftwpodcast
411,1,A burned tongue is a lovely way to start the day #sarcasm #ouch
346,0,#bedroom #decoration done lol #upstairs just needs a hoover... #Christmas ?? #decorations #downstairs #now xxx http://t.co/9qI6RIARJN
1396,0,@b_shantel right! Clearly the po-po has been playing too much Call of Duty
1416,0,@vidalovesvida I don't think I've ever even made weed brownies in my life...idk where you get this bizarre idea from lol
1348,1,"@jimspellmanTV @RT_com hitting the big issues, champ. "
2249,0,#NYPD did  comment 4 this or provide its own internal #statistics w/|🚓 involved 💀s & the info has not been given 2 the FBI since 2006.
2526,0,@jcpetit4 dusty as usual🔌 #redbucket http://t.co/U8llvttn59
349,0,That sad moment you realize you're past the point of having all those presents under the tree. I wanna move back in.
2392,0,@darrellr79 @EBJunkies I'd prefer the slew of #Ferguson protestors across the US...they stop traffic shut dwn bridges
1201,1,The moral police & vigilante's are very quiet with every #rape. I suppose it is Indian culture then?  #uber #DelhiRape
555,0,"Someone discovered that they do indeed have a tail and that it is, in fact, fun to play with http://t.co/szKw1asSrT"
2131,0,*looks at blackboard*|*calls life alert*|Help my grades have fallen and they can't get up
2287,1,"Hey what do you know, one of the witnesses supporting Darren Wilson's story lied! And is racist! Mind blown! http://t.co/0k25FE024w "
1901,1,"But nooooo we have religious freedoms, no one ever gets controlled or oppressed by a dominant religion "
3399,1,@AsdaServiceTeam continuing with that wonderful customer service ? 
3816,1,I retweeted this so Chris Graham blocked me. |😂 http://t.co/W9zVXuhGhx
306,1,"@maxsnape1 who you calling bottle job I'll take teeth. Yeah I'm game mate, at training tonight too, I'll remember your hat "
1263,1,Thank you Harding science department for only giving us 55 minutes for our final. 
2696,0, a Bad Gift: Wall Gives Gooden $100K Cash (via http://t.co/9P4EKO4LA4) http://t.co/BzmTfRJ5aQ
1996,0,The things I see in Bath & Body Works #WorstOutfit  Cute #WTF http://t.co/IDqkQmBveA
2173,0,Just booked me and my back a massage with @sharna_woodcock @back_physio hopefully stop it groaning over crimbo 👍🎅🎁🎅
3266,0,@TopspinMonkeys Merry Christmas to all at topspin monkeys! Hope you have great holidays and are ready to train for the New Years! X
576,0,Porygon2 #are  found in the www.monstermmorpg. com #wild. bulbiest follow @MonsterMMORPG #working
1725,1,I love it when work tells me they don't need me to come in 💁😂😭😭😭 
3446,0,#Sports -- #Carrick #replaces #Fletcher as #Man #United #vice-#captain. http://t.co/vTYg68Kggy via @reuters
1229,0,"Amen 🙏 .... I love this! If you didn't plan, then it's your problem 😜 #truth  emergency @ Pearl... http://t.co/pg2o4SgFwj"
992,0,God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou
541,0,"Check out> @stefjamesmusicâ�""�¦music that makes you feel something. #London #UK"
292,0,#np #NowPlaying #NowListening #Music #Don't Let Her Pull You Down by #New Found Glory from the #album: #Not With... http://t.co/cbp85M3cBT
2464,1,Done to much again  http://t.co/BYd8Np3eQV
2904,1,Execute commands the beginning of a job but it is used to end a person's life Now that's 
1140,0,#But #It8217s #Matters  #Size #Style #That #wedding|Please RT: http://t.co/yuBEGSzVLp http://t.co/p3EpD026wH
3158,1,@a_RZuri16 yes mother as you wish
627,1,Laptop speakers are too quiet for music & simply too loud for porn ?? !#Irony
732,1,I only bought a few people gifts this year 😳😳😳😳  http://t.co/dCNW7tTApn
2620,0,Produce Mobile Apps #bluedream| http://t.co/9NHimEIPSy http://t.co/9QHOFBuoyj
2963,0,@saintsfootballc: Wenger slams referee http://t.co/HJMbnHaPMf (Sky) #saintsfc ha ha ha ha for being too blatantly bias towards them?!
3225,0,#MerryChristmas to each and every one of you lovely lot! #PeaceOnEarth X
1518,0,Produce all kinds of Creative Designs #hypebeast| http://t.co/FFr9n5OwyW http://t.co/BuXfJWZ4WC
2495,0,"@_Kayy_T Be more narrow with that knife, you might just find the target to answer that. -Sarcastic."
414,1,@Suuism why? university always helping 
797,1,@sufisal @Muhammad123Ali Putting 123 between Muhammad and Ali? I find your own twitter ID quite blasphemic and offending 
370,0,I wish I did better in high school
3006,0,Retweet @Singleoloy101 to have a book signing & screening in your area. http://t.co/zNVC7fpIFf http://t.co/cJzSivQSWx
3219,0,@CNBLUEPERU #skill support compyuter system<<what is your idea<> robotway
1764,1,Lots if love for #Miranda 
41,1,Omg @FloptimusCrime didn't tell @giantfootyguy he was in town 😱 #trueFriend 
522,1,Soccer game should be fun today...😂😂 
1371,1,I just want to thank e-l-e-n-a-t on tumblr for spoiling me #BOFA -.- ... Honestly? Fuck you! #martinfreeman
2606,1,Glad @jbrew_22 is excited to see me..... 😒
1070,0, Bad Idea When You climb on the mountain http://t.co/1lMSxcNiOx
3375,1,@NCgunoholic ready for Jeb  and first female #POTUS
2186,0,Thank you @angiegalifas for these amazing candles from the new series of @victoriassecret #atmosphere... http://t.co/JOhwVxVH0b
2840,1,Women getting hit on by married managers at @ChickfilA cracks me up  #Hypocrites #practicewhatyoupreach
2567,1,@bdstratton @csimps0n well aren't you the brightest bulb in the chandelier? 
2636,0,@highfivelife7 why are you so beautiful?!
2610,0,"@oneplanetmikey @misskylie77 I had never heard of them before, but I quite liked it!"
969,0,"See, this is why you shouldn't use version control!  #notjustWordPress... ||http://t.co/uCtj9WTxzl"
179,1,"wow, look at you hotshot.  #isthatajoke"
127,1,Pulling my books out to prepare to organize my new bookshelves caused me to forget to bring my book today. #irony
3150,0,Today has been such a shitty day
1593,0,Going to the Rec tonight. #beingproductive
1499,1,"I used to joke around about my cats being able to open my doors, never expected it happen. "
2066,0,"they don't sing live, but they sure are hella good looking #smh"
2337,0,She can get it raw !!!
1035,0,Stuck in traffic!!! ☔️⚡️ #mondays #athensbyrain #traffic #ontheroad #ontime?  #sisters #COOLURSTYLE... http://t.co/IqCcPYFXIt
839,1,@jimmyk52501 @MotherJones @NickBaumann I love when the wilfully ignorant embraces hate and still think they hold a moral high ground |
898,1,So nice to have a final before the sun is even up 😊 
3617,0,"Second major nosebleed of the day has halted my training efforts. Nares, this means war."
1777,1,Really love when the @DASHBus  is over five minutes late on the cold days. Feels like Metro! 
3742,1,Hit Them Angles And Duck Face To Hide Those Wrinkles ; ) #ThatsABossBitchRightThere . . . !!
28,1,How dare Charles Barkley have an intelligent conversation about race. #sarcasm #CharlesBarkley
1368,0,lol has his website been suspended again? @jumbopaperclips @RBRNetwork1
865,1,"@Darhino_ @joystiq sure! ""wow, Nintendo has achieved what Sony already did years ago"" "
177,0,Insanity is doing the same thing twice and expecting different results
220,1,Say no more.... #bigclub  http://t.co/ALcQQsASsY
3563,1,Everyone is broken. Some of 'em are so good to hide it. So good until I want to punch them in the face. 
836,0,I #may or may  be #watching #Rockos #Modern #Life... #ForeverA90sKid #ImNotTheWallabyIusedToBe
248,0,@panndder @MyLittleBloggie @bloisolson How dare you accuse me of being a boomer.
771,0,Protesters upset over decision in chokehold death take the streets again http://t.co/5rxxGu6VV1 /Mexico's streets aren't the only ones taken
3594,1,Being awake since 3AM is always so much fun 
512,0,"YOU are violent, it shows in your tweets @RBRNetwork1 @JoeHilgerman @Anan_VII @1_Free_Man @ABPT_Rocket"
1524,1,@HikeTheGamer: .@PlayStation @Xbox EVERYTHING IS AWESOME!!!!!!!!!!!!!!!!!!!! :)  http://t.co/A2lyi2bbDD
3454,0,35 amazing followers in the last week and there will be more tomorrow. Growing with http://t.co/x5q91sZ8zk
1699,1,@Only1Neets Probably a Nigerian. 
1765,0,I just earned the 'Photogenic Brew (Level 21)' badge on @untappd! http://t.co/3slfluggKx
3489,0,I hope I could recover from fever today. I need to start with strama..
202,1,Did you know ? If you are reading this right now you are not blind...lol. 
3539,1,"@yurko40a NO, there 'only' are some Finnish #snipers, working with the fascists in Kyiv! Nice guys, !"
81,0,Why didn't I start watching the tudors earlier? #iloveit
751,1,OMG YES. 7:30 FINALS ON A FRIDAY ARE MY FAVORITE. 😍❤️💁 
718,0,"No doubt. Main Stream Media, Obama, Holder, DeBlasio et al have the blood of those cops on their hands. http://t.co/Ghsm9Zy7KW"
534,1,Because a field trip two days before finals is exactly what I need #not
2445,1,"The Interview has been cancelled, not because of north korea but because the immense comedy would blow our mortal minds "
2955,0,@xiaomi has passed @uber as the world's most valuable #startup! #growth #nyc http://t.co/3b7F9RoSAW
728,0,@HallieCiera Well maybe if you werent such a noob you would be up talking to me at 2:30 in the morning :P
820,0,Probably just scarred the cleaning lady half to death because she didn't know I was home.
921,0,"Besides some overpriced holiday candles, I haven't seen one #CyberMonday deal worthwhile today. Brutal."
687,0,"@mgutowski63 just check out the buttons, see what they do. And follow me back ??"
36,0,"#Aussie #gunman #was  #on terrorist #watch #list, PM #says: SYDNEY – The gunman who took 17 hostages in Sydney... http://t.co/ibnxdPtu3W"
354,0,#GlobalWarming would be nice right now if it were only true!||Call #AlGore 2 burn money 4 #Christmas. ||#ＦＯＬＬＯＷ http://t.co/U1fQX3qfH1
3451,0,Google's greatest travel hack will make flights much easier. http://t.co/A8Et9RK3WI #tech #business
1355,0,Bridal#jewels#exciting range#hand made#high quality jewellery on the high street#bespoke#custom http://t.co/fzhWTNzaf4
986,1,@Jordanbrown_97 haha quite right mate! They coonty workers have got it aff easy Al tell ye! Oot here workin like a hamilton accie 👳  😂😂
1050,0,Claybo Dawson and I are @jsteigleman 's #squadgoals 😎
3226,0,@abby_zeigler @BabyAnimalPics @Splain_it_to_me @mestudmuffin tweeted this at me yesterday
3094,1,@kwelch31 Really? 
2008,0,The spicy cali roll is just cali roll with a dab of sauce on it W T F
3028,0,@myrcurial: @amz__123 Aaaaaamd what time is your bedtime? >better  tweet Dad at night from my house. I don't want to get in trouble!
1894,1,#SocialMedia Where it's perfectly normal to talk to people in pictures ! 
696,0,"again, your myth of ""racist DNA"" is still only a figment of your delusional imagination @RBRNetwork1 @GodlyPghDad @Anan_VII @JoeHilgerman"
616,1,Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony
508,0,A very happy birthday to @sillybrendan - we'll be toasting in your honor tonight. @brad4word @Case4Cleveland
901,0,Home finally! What a way to start the christmas break!!! 👍👌
26,0,Amazingly http://t.co/NEioZuNbLD is not owned by #BHP. They are going to have to shell out some decent money for it. #BHPBilliton #South32
1701,0,Andrew Luck is some kind of QB... Wowzers. #INDvsCLE
2309,0,Thank god she doesn't get me to do this anymore!!! ellielippitt #barber  #hairdresser #blondie... http://t.co/sNe5a0EEAH
3681,1,Beautiful way to start my morning.  😣😷
316,0,Christmas this Christmas that FOH its just a day people !! get a grip and sit down nd chow some Mopani worms
469,1,Well my mornings going very nicely😊 
1288,0,Boone Pratt- The Evolution Will Be Televised (Directed By Devin Gibson o...: http://t.co/xLzKxSdyS6 via> @YouTube
3322,1,@robfit clever you! 
21,1,@deputymartinski please do..i need the second hand embarrassment so desperatly on my phone 
2687,1,"Nice friendly drivers @Translink_NI ""never get on a bus with a £20 note mate"" what a way to make you feel welcome! "
124,0,I pray God comes back in America and saves us all.
